1325,4205
427,1551
1541,4421
4032,16133
1512,18754
14,11899
1282,3202
518,4276
1526,4406
1613,4493
1469,6154
1426,9020
1411,3331
1613,7344
499,1603
1541,5890
1310,3230
5069,14669
1224,10186
1483,4363
3686,10406
1282,11688
4301,24629
1584,22871
422,20395
408,1368
528,1488
514,1474
475,1469
1310,3230
5702,20452
1584,20596
3456,31732
499,27431
1656,31637
14,30541
1627,36008
6394,49122
518,44840
446,46178
1397,49083
470,49006
1512,52025
1656,52241
1541,57622
422,56604
1541,54511
1541,56326
1296,57622
4339,66281
17,51898
3840,59098
1238,53616
5126,61649
413,56275
494,57311
1627,60796
13,50729
3648,53417
1354,49011
523,49054
1627,50681
1498,53300
538,53677
504,52261
1382,45003
1469,42152
1584,42798
538,38571
494,37568
504,39032
1382,27454
3955,30021
13,28916
1526,31788
494,28749
1498,24860
1541,25921
509,24510
494,23084
1526,26050
3341,27471
1253,27561
16,21725
422,18656
1382,21904
1541,17685
3494,27419
1253,27712
1584,17296
1483,21659
490,22876
523,23152
1613,20445
514,20479
533,16212
1642,20254
4109,30603
5702,46312
466,44909
1411,40112
538,40640
1656,46136
509,43285
6106,60911
1541,63412
475,57647
1584,61749
1440,64991
1310,68771
437,63025
1498,65998
1267,68063
1339,57573
