1325,4205
427,1551
1541,4421
1512,7042
14,187
4032,20539
1282,3202
518,4276
1526,4406
1613,4493
1426,4671
1469,10460
1411,3331
1613,7344
499,1603
1541,5890
1310,3230
5069,14669
1224,10186
1483,4363
3686,10406
1282,11688
422,2990
1584,11312
4301,30475
408,1368
528,1488
514,1474
475,1469
1310,3230
5702,20452
14,8946
499,11845
1584,22069
446,4687
470,3238
518,7663
1397,10500
422,3242
1512,13394
1541,14455
1296,3271
1541,14138
1541,15953
1627,52140
1656,58746
17,4373
1656,42029
3456,79565
1238,10243
3840,30403
413,8736
494,9772
1627,13257
13,3190
4339,69449
3648,18857
504,1601
523,11724
538,7462
1354,18896
1498,17195
1382,5936
1627,27723
1469,7592
1584,8238
494,1510
504,2974
538,6929
5126,96505
1382,7620
6394,188734
13,17281
494,12708
1498,8819
509,3088
494,1662
1526,28908
1526,9034
1541,21615
1253,5865
16,29
3341,19025
422,7021
1382,10269
1541,6050
1253,5863
3494,18957
490,1454
523,1730
1483,7533
1584,11997
514,4351
1613,10284
533,4577
1642,7659
466,3303
3955,117732
509,2989
538,8807
1411,14068
1541,10319
475,4554
1310,6894
1440,11624
437,5468
1267,6128
1498,11628
1584,27088
1339,4480
1656,50605
4109,76794
5702,92503
6106,93882
