1238,3158
437,3115
1354,7349
15,5866
1310,4354
69,1543
1541,5964
16,4540
184,3284
456,456
203,1300
1469,4349
202,3064
191,1862
173,2676
1469,4349
437,4748
499,6753
15,5780
1368,6188
15,3323
1570,7293
16,4429
1267,6176
504,6200
189,3029
1613,4642
461,5734
1469,5948
16,5770
1440,7548
1570,10558
13,10091
17,10108
64,4412
15,2987
1325,4792
202,5733
53,247
15,15
17,17
1526,4406
1483,4550
1296,8726
1526,8812
1411,13070
1267,13090
13,6223
1382,6165
1498,10110
15,6238
1541,10179
14,7313
51,4484
1339,5823
1296,9039
1642,14470
1354,18443
203,16078
16,12824
1440,14332
1498,17592
1512,19104
1426,21970
509,23433
499,23412
1469,26367
1397,27764
64,26388
1642,31870
55,31517
1469,34834
1656,40330
17,38907
1526,38993
16,34530
17,30386
528,31510
166,30472
1627,33131
1555,36182
13,33315
1426,37344
13,31874
494,33328
1310,36078
504,31782
16,27478
67,26105
1541,29086
1498,32024
1411,34434
16,32011
1296,36187
176,34818
1339,34822
59,33441
542,32063
162,31745
1570,34755
53,31928
418,31866
1512,35876
1426,36047
1296,37540
167,37454
157,33544
17,30681
1541,36062
14,31756
1426,30302
15,29904
1541,31512
1310,34608
16,27424
1454,31758
207,31588
184,30709
1656,36205
13,31445
16,30039
480,30065
538,26212
514,27391
157,27363
1368,30651
1541,36032
1426,40338
1339,40717
1627,46076
1310,43654
1541,48583
160,47755
1224,51859
14,44673
1598,44831
58,42009
58,40627
1541,44715
191,45779
1526,49165
66,44911
1570,46481
1598,49039
1440,53088
62,50541
16,49117
58,49175
16,43431
1512,45987
16,40485
1570,43649
1584,49073
1310,47983
1325,52188
14,47882
1541,51824
1469,53292
16,52847
1469,54777
1382,56639
1325,59330
62,56586
542,53288
1310,55078
1382,49260
15,43515
1310,47705
52,44426
1253,42788
1282,45012
1498,43630
1267,47667
514,44931
193,43204
1498,47582
1469,51931
1526,56337
1253,55190
1397,57809
1354,60821
451,53592
1627,59059
176,56355
16,56143
1440,58847
17,54753
1584,59087
193,59125
1354,60765
1253,47812
1325,49137
69,46326
60,43506
66,42132
1454,42146
15,37841
64,35025
432,34977
13,34917
13,30436
514,31803
16,28813
68,28834
1555,31876
1282,33090
1656,36027
13,33387
533,32000
1426,33426
198,31704
14,30278
1238,30140
1426,27547
64,21966
17,20456
1598,21661
1469,25913
1224,25874
1454,28839
