3494,10214
3360,15643
3864,26078
187,24825
3427,14812
1310,11802
185,7245
3595,10315
202,202
2856,7656
3427,10147
1584,7411
3595,10315
3024,11824
3058,21318
3595,30552
2923,34585
3226,33198
1541,33442
3763,40565
1483,39168
1555,43603
178,34661
1469,38639
3091,42101
32,37813
3461,47994
26,38900
3461,43321
1411,46172
3293,56185
1282,58917
3864,66611
185,67693
2923,73559
191,72310
1397,72267
14,70685
175,55086
3562,63538
3595,62333
1526,61534
1598,62097
26,59061
26,58881
1541,62250
3293,66503
26,63649
178,63724
3528,73595
3797,80601
3763,82115
2990,82225
3326,87951
1310,89741
13,86874
1526,90800
1642,92317
1512,91074
3562,100719
3125,108005
2890,116528
167,115218
3226,115564
1570,119534
202,116428
3763,125419
3864,135405
3595,145673
3797,152716
187,152702
1541,157123
3696,167059
1584,161302
26,155709
26,142775
3226,143858
2990,144191
1584,145775
16,142911
1498,145849
1512,140671
202,138148
1570,108333
3494,89700
1584,93731
34,67845
1483,69328
14,66462
2957,65099
