13,13
202,202
166,166
182,182
63,63
164,164
191,191
196,387
442,442
62,62
187,239
153,153
207,207
53,53
202,255
56,133
542,1502
200,1412
162,279
14,14
56,1016
65,65
184,184
187,187
17,183
162,162
451,451
157,157
13,99
166,191
158,158
528,1646
15,1428
52,52
200,252
193,1153
207,207
65,65
480,1483
62,1022
153,153
196,196
202,398
193,193
167,167
178,345
187,187
167,167
193,193
166,1126
15,15
67,67
52,52
191,191
187,378
178,178
58,58
55,1015
193,1153
1296,3270
173,1523
427,1470
61,91
200,291
62,133
205,2707
198,276
1627,4783
175,2712
202,1381
456,6096
158,1118
187,322
61,61
60,121
62,183
169,352
184,1496
62,118
64,182
494,1636
166,1538
180,2551
207,269
1541,4537
17,3267
61,3328
169,4152
62,199
176,4695
176,1310
59,130
173,303
194,4128
15,32
55,81
198,8547
58,133
198,7221
528,8656
158,267
187,1427
451,5973
65,1450
198,5968
68,1716
57,57
68,68
67,135
153,288
509,1757
64,381
175,1516
166,242
51,51
185,185
176,361
51,1011
153,188
1498,4566
15,261
65,3058
173,4339
64,83
180,1703
180,1818
193,5916
64,206
193,1853
62,62
64,1216
175,207
68,88
62,99
408,1732
51,1325
187,1490
67,117
205,1762
16,28
413,11478
194,465
418,10483
67,470
69,1499
68,127
155,1698
157,1879
171,1570
176,1746
182,2888
180,188
494,14602
65,267
1224,18771
52,103
53,1576
56,212
59,271
64,335
69,2882
162,5384
13,99
169,3148
182,2986
184,2846
13,167
67,234
187,13381
187,8768
16,144
162,306
191,5777
64,81
194,3000
1541,27736
55,4447
55,2608
64,2950
67,137
67,204
155,3239
164,4363
166,5914
173,382
67,155
178,7347
15,162
16,178
16,194
58,252
58,249
499,32009
51,380
64,1503
446,33530
169,2979
15,114
169,1723
171,4527
413,33507
184,4134
185,9971
193,11989
198,30427
14,201
55,256
1512,34888
16,3224
53,2819
59,4776
64,4360
16,56
62,118
64,3062
67,3129
69,3198
69,3267
153,5820
64,124
153,4597
155,7632
160,7312
155,267
171,7638
184,6872
57,199
184,1495
187,8508
480,40410
171,261
175,436
200,40390
451,41887
64,191
184,276
185,2741
59,139
61,200
187,10467
187,10034
176,270
59,74
180,1469
164,193
53,186
155,191
191,6934
193,34652
193,5778
194,27421
194,26326
523,47789
173,2718
64,206
185,1831
533,49404
66,2461
1656,53526
55,2852
60,3241
63,1592
66,1204
52,62
176,4558
176,3294
180,2994
52,166
56,222
184,3286
187,13073
63,176
64,240
175,415
187,4442
157,1288
509,59348
64,372
160,1492
202,60734
200,59494
432,58006
1469,63545
51,3949
53,4379
55,5874
61,1615
62,237
66,4623
66,3229
153,8682
171,3093
175,11908
166,1210
182,256
184,5725
187,15987
53,200
205,58005
193,14518
166,284
53,69
1541,59320
58,4336
175,3008
180,3169
180,1511
160,185
187,1858
196,6963
55,189
480,60669
65,1694
158,224
200,62052
67,199
160,1473
205,62004
178,262
1310,64932
52,3064
59,1483
64,2812
60,120
64,1689
68,4339
59,78
61,70
169,5681
169,1506
169,1546
182,6108
184,5812
17,69
155,224
64,76
189,13141
68,1114
60,125
155,280
178,458
55,1176
55,88
61,149
207,70906
202,72000
56,82
198,64775
202,69174
202,70712
1339,70715
56,4531
64,3155
68,3223
162,4145
68,93
54,70
171,2736
61,167
66,262
171,3016
153,245
202,74891
15,26
202,76381
202,73870
200,75030
62,1290
504,75116
418,76401
14,188
51,239
55,294
59,2926
432,78065
52,357
66,6183
158,1541
514,77895
200,78095
504,78119
54,1853
160,7293
62,147
162,10397
442,79479
538,75149
64,205
155,1516
542,75999
62,1168
158,358
164,15882
167,1649
173,20542
200,76382
456,76398
160,238
60,196
166,464
466,77937
164,1574
64,125
169,1807
175,15902
160,222
180,11922
182,34390
164,268
64,145
185,5433
187,31904
187,3211
64,105
187,3062
175,357
61,206
1541,83479
16,1164
60,2795
155,4590
184,3334
54,1196
64,92
164,237
185,441
191,30392
167,319
166,1285
191,10276
509,87976
14,239
55,1255
57,351
59,410
64,78
53,1018
408,83832
68,1483
16,59
52,111
160,206
509,85260
68,368
166,2934
56,1141
173,283
178,1901
180,3041
69,230
67,107
175,472
178,1610
58,228
160,341
176,1283
53,137
187,4644
187,5628
162,1179
180,373
185,1180
55,133
61,1231
180,349
189,8723
191,20434
191,465
193,28978
61,108
68,307
155,462
184,1176
15,181
158,339
193,31555
17,69
193,21775
461,93843
58,301
432,95293
65,318
58,78
175,2808
69,140
203,99471
52,206
189,3969
167,230
66,94
182,1479
207,93642
533,93789
162,461
13,38
480,92634
55,1070
55,104
56,2674
64,1664
68,1732
466,95318
54,116
514,96846
542,95468
59,4100
63,4346
166,3115
1368,98084
56,220
57,2763
59,336
65,3281
153,1514
169,12874
169,4732
58,88
1642,103872
61,3057
166,1859
65,1100
173,12739
175,20464
178,1478
162,212
175,387
65,188
182,26074
69,223
178,325
202,109563
182,17585
182,11527
184,1631
202,109833
185,13058
164,262
167,429
55,1118
58,62
59,121
175,296
176,2901
446,111318
15,185
52,1465
55,1244
155,1675
1282,117744
58,3015
63,1368
68,1706
155,3301
67,1142
56,64
164,4548
175,4717
1339,122702
64,3246
155,2495
13,54
60,114
169,283
180,16303
182,17445
157,322
184,2906
160,186
184,1810
185,14475
189,26184
191,46535
63,1159
157,195
552,126691
53,320
1339,132699
53,1712
56,265
61,4709
158,4149
164,231
167,398
187,1545
56,161
182,343
178,1189
