3494,10214
187,3201
3360,15830
3864,26265
3427,14812
185,4015
1310,11987
3595,10315
202,202
2856,7656
3427,10147
1584,7411
3595,10315
3024,11824
2923,14492
3058,30001
1541,13181
1483,7464
1555,11899
178,2957
1469,6935
3091,10397
32,6109
3226,50472
26,6001
3461,26262
185,5744
191,1678
1282,14010
1397,5797
14,4215
1411,23062
2923,24545
175,1590
3293,41933
3461,53554
1526,5715
1598,7238
26,4202
26,4022
1541,7391
3293,11644
26,8790
178,8865
3528,18736
3562,65018
1310,4408
13,1541
1526,4507
1642,6024
1512,4781
2890,10108
167,8798
2990,42028
202,4362
1570,13080
187,307
1541,4728
3125,40177
1584,7376
26,1783
3226,43409
3326,82255
26,8841
3562,76566
2990,11553
16,5809
1498,8747
1584,17531
1512,7073
202,5510
3226,43368
3595,301106
3595,199101
1570,7231
3595,125381
3696,129722
3494,10289
1584,13360
3763,340163
3763,224886
14,4580
34,10374
1483,11857
3763,191780
2957,19057
3797,270863
3797,217412
3864,363155
3864,244981
