1238,3158
15,235
437,3130
1354,7364
1310,4354
16,50
69,1559
1541,5980
184,3284
456,456
203,1300
1469,4349
173,1323
191,1833
202,4388
1469,4349
15,2924
437,5723
499,6768
15,35
1368,6203
1570,7293
16,4429
504,3013
1267,7640
189,3029
1613,4642
461,5734
16,1421
1469,5964
13,361
17,378
1440,7578
1570,11548
15,2923
64,4427
202,1528
1325,5954
53,247
15,15
17,17
1526,4406
1296,4363
1411,4301
1267,4321
1483,16204
13,1817
1526,16303
1382,6165
15,1860
1498,10125
14,2892
51,63
1541,10244
1296,5780
203,3103
1339,10202
16,4068
1354,14140
509,1515
499,1494
1426,7286
64,150
1397,5867
17,1564
55,4091
1440,21457
1469,17488
16,1505
1469,16093
17,1710
166,308
528,3960
1498,36062
13,75
1512,37587
1426,8496
13,3026
494,4480
1310,7230
504,2934
1526,37580
16,3036
67,1663
1541,4644
1411,5614
16,3191
176,2782
1296,7543
59,402
1339,6061
162,463
542,4365
1498,23143
53,3036
418,2974
1512,6984
1296,4342
157,179
167,4413
1426,11655
17,1789
1541,6210
14,1904
1555,72099
15,1141
1426,5860
1310,4770
1541,11245
16,2967
184,1711
207,2981
1454,8652
13,2452
16,1046
1570,53451
480,5522
538,1669
157,386
514,3005
1368,6108
1339,7447
160,407
1224,4511
1310,10141
14,1515
1426,23101
1541,27522
58,3100
58,1718
191,1489
1526,5835
66,1581
1541,28590
1541,15850
16,359
58,417
62,1919
1440,8848
1570,17409
16,4465
1512,7021
16,1519
1570,4683
1310,4553
14,247
1325,8772
1469,4481
16,4036
1382,4439
62,181
1325,7192
1469,14495
542,4477
1310,7227
1541,31329
1382,5830
15,85
1310,3315
1584,53379
52,5460
1598,92469
1253,8300
1267,4639
514,1903
1282,16145
193,4338
1253,3191
1354,4545
1397,10044
451,1593
1469,21782
16,2850
176,3254
1440,5730
17,1636
193,1544
1498,39042
1354,8522
1498,40454
1526,44860
1253,4353
1325,4718
69,1907
1584,32926
60,4511
66,3137
1598,148735
1454,7629
15,3324
64,1468
432,460
13,400
1627,296764
13,1386
514,2753
1627,200466
16,3310
68,4291
1555,7333
13,146
1282,7600
533,2921
1426,4347
14,41
198,1679
1627,83946
1238,5568
1642,373335
1426,7497
17,342
64,2893
1642,361655
1469,5907
1224,6828
1454,9793
1598,18920
1656,382016
1656,283832
1656,67821
